number moves made,solving time,number seen states,max_queue_size
21,0.592656135559082,694,146
21,0.5935230255126953,696,143
21,0.600053071975708,695,142
21,0.5906600952148438,694,142
21,0.5921590328216553,696,144
21,0.5903599262237549,694,145
21,0.5957450866699219,697,142
21,0.5983898639678955,700,143
21,0.593541145324707,695,147
21,0.5940020084381104,695,143
21,0.6019270420074463,698,149
21,0.5987591743469238,706,142
21,0.595510721206665,699,145
21,0.5922658443450928,694,146
21,0.594696044921875,702,144
21,0.5906941890716553,694,145
21,0.5930628776550293,694,148
21,0.5949060916900635,694,145
21,0.6011097431182861,695,147
21,0.594480037689209,700,142
21,0.5947389602661133,695,143
21,0.5949389934539795,698,143
21,0.5945801734924316,696,143
21,0.5972459316253662,704,142
21,0.5976448059082031,704,146
21,0.5957591533660889,701,153
21,0.6000211238861084,695,146
21,0.5971629619598389,702,142
21,0.6117258071899414,708,142
21,0.5938360691070557,694,145
21,0.5931179523468018,695,142
21,0.594635009765625,695,143
21,0.5924379825592041,694,142
21,0.6021349430084229,694,142
21,0.5937631130218506,700,142
21,0.5910332202911377,696,145
21,0.5928668975830078,697,143
21,0.5940730571746826,697,147
21,0.595081090927124,700,142
21,0.6463549137115479,694,145
21,0.593134880065918,695,142
21,0.5966582298278809,699,142
21,0.6033258438110352,702,148
21,0.5920658111572266,694,146
21,0.5916991233825684,698,144
21,0.5998673439025879,702,142
21,0.5944290161132812,698,142
21,0.5935459136962891,694,145
21,0.5955021381378174,697,142
21,0.594667911529541,698,142
21,0.6007301807403564,698,142
21,0.5941140651702881,694,142
21,0.5924980640411377,694,146
21,0.5998589992523193,696,147
21,0.5965790748596191,694,142
21,0.5965530872344971,699,143
21,0.5911569595336914,694,142
21,0.5930607318878174,694,150
21,0.601585865020752,700,144
21,0.597743034362793,697,143
21,0.5916826725006104,694,146
21,0.5900781154632568,694,143
21,0.5934500694274902,694,144
21,0.5936822891235352,697,142
21,0.5963099002838135,702,146
21,0.5928092002868652,696,142
21,0.6037051677703857,697,143
21,0.5986361503601074,700,142
21,0.5923330783843994,699,147
21,0.6003658771514893,697,147
21,0.5985989570617676,694,142
21,0.6045269966125488,699,148
21,0.600377082824707,697,142
21,0.6001920700073242,694,142
21,0.6012330055236816,694,143
21,0.5964810848236084,701,143
21,0.5982720851898193,704,146
21,0.5962531566619873,694,142
21,0.5957412719726562,700,142
21,0.5933248996734619,695,144
21,0.6501781940460205,694,142
21,0.5931229591369629,696,143
21,0.6025018692016602,700,147
21,0.596660852432251,701,145
21,0.5928120613098145,697,148
21,0.5941817760467529,697,146
21,0.5922219753265381,696,142
21,0.5966050624847412,695,147
21,0.5925149917602539,694,142
21,0.5911190509796143,694,145
21,0.5959427356719971,702,147
21,0.6029067039489746,696,146
21,0.5933840274810791,694,142
21,0.5971100330352783,705,147
21,0.5952310562133789,702,142
21,0.5942201614379883,701,143
21,0.5937788486480713,700,143
21,0.5930469036102295,695,146
21,0.5979270935058594,697,148
21,0.6002838611602783,698,148
21,0.5978612899780273,701,142
21,0.5928819179534912,694,143
21,0.5936810970306396,694,148
21,0.5917031764984131,694,143
21,0.5915958881378174,694,143
21,0.5933010578155518,697,143
21,0.5993180274963379,703,143
21,0.6007938385009766,694,148
21,0.6188340187072754,708,148
21,0.6202530860900879,707,142
21,0.5941379070281982,696,146
21,0.8915059566497803,699,142
21,0.6511209011077881,695,142
21,0.6214370727539062,694,145
21,0.6483981609344482,705,142
21,0.6168508529663086,695,145
21,0.5941109657287598,697,145
21,0.8780210018157959,694,142
21,0.6113779544830322,697,144
21,0.6400940418243408,694,145
21,0.6009230613708496,694,142
21,0.6052088737487793,697,142
21,0.6231710910797119,694,146
21,0.6733419895172119,695,145
21,0.6118741035461426,698,142
21,0.6134130954742432,694,147
21,0.6186661720275879,694,149
21,0.6211059093475342,695,142
21,0.6139211654663086,694,149
21,0.6122150421142578,701,142
21,0.611616849899292,707,143
21,0.7302629947662354,701,142
21,0.6203131675720215,695,142
21,0.607288122177124,697,147
21,0.6005780696868896,694,142
21,0.5997257232666016,695,142
21,0.6078629493713379,698,142
21,0.6091258525848389,700,148
21,0.6072292327880859,694,149
21,0.6094729900360107,694,142
21,0.8569912910461426,709,142
21,0.6100950241088867,697,142
21,0.608069896697998,695,143
21,0.6292941570281982,697,142
21,0.9253320693969727,696,142
21,0.6091558933258057,700,151
21,0.6108839511871338,707,142
21,0.6044261455535889,697,142
21,0.619675874710083,694,143
21,0.6045811176300049,701,147
21,0.6159420013427734,698,142
21,0.6111459732055664,696,142
21,0.6077980995178223,697,143
21,0.6241867542266846,694,147
21,0.6281678676605225,699,143
21,0.6292190551757812,694,142
21,0.6619546413421631,696,143
21,0.6003909111022949,694,143
21,0.61492919921875,697,143
21,0.7900817394256592,696,144
21,0.6618549823760986,694,150
21,0.8228652477264404,704,147
21,0.5948910713195801,699,150
21,0.6921827793121338,695,142
21,0.6420581340789795,697,144
21,0.6759631633758545,697,143
21,0.6123299598693848,706,145
21,0.5979528427124023,697,148
21,0.6611270904541016,696,144
21,0.5954198837280273,694,143
21,0.5939598083496094,698,142
21,0.5972588062286377,706,143
21,0.6011378765106201,696,142
21,0.5954480171203613,703,142
21,0.5943160057067871,700,142
21,0.5939068794250488,702,143
21,0.594498872756958,699,145
21,0.5973522663116455,701,148
21,0.5990800857543945,709,145
21,0.5957241058349609,698,142
21,0.6002929210662842,695,142
21,0.5964400768280029,702,142
21,0.5911939144134521,694,142
21,0.5944211483001709,702,142
21,0.7433619499206543,694,143
21,0.5959746837615967,701,147
21,0.6032378673553467,701,142
21,0.6098220348358154,698,143
21,0.6152770519256592,699,143
21,0.7737100124359131,697,142
21,0.608792781829834,694,142
21,0.5918340682983398,697,142
21,0.596383810043335,695,142
21,0.5938870906829834,694,145
21,0.6226010322570801,694,142
21,0.6608061790466309,694,142
21,0.6087579727172852,702,142
21,0.5930919647216797,694,153
21,0.5999300479888916,709,143
21,0.593937873840332,696,142
21,0.6133902072906494,699,142
21,0.6064779758453369,697,142
21,0.7372410297393799,694,143
21,0.6073269844055176,694,142
21,0.6482751369476318,703,145
21,0.6102049350738525,699,142
21,0.6119930744171143,694,142
21,0.6478869915008545,706,143
21,0.6100060939788818,694,142
21,0.6271860599517822,698,144
21,0.8063151836395264,697,142
21,0.9319109916687012,696,142
21,0.6460921764373779,694,147
21,0.628342866897583,694,143
21,0.6019711494445801,695,143
21,0.6068899631500244,704,151
21,0.6075301170349121,701,151
21,0.6108982563018799,696,142
21,0.6983768939971924,694,144
21,0.6091837882995605,694,148
21,0.6132168769836426,700,142
21,0.6006131172180176,694,142
21,0.592247724533081,694,144
21,0.6402502059936523,694,142
21,0.7053179740905762,697,145
21,0.654339075088501,696,143
21,0.657012939453125,697,145
21,0.6040740013122559,694,144
21,0.6084339618682861,698,142
21,0.5941030979156494,697,149
21,0.5921769142150879,697,143
21,0.5917270183563232,694,148
21,0.5904359817504883,694,146
21,0.59909987449646,707,146
21,0.5923399925231934,696,145
21,0.6035089492797852,696,147
21,0.8012590408325195,694,142
21,0.6947588920593262,695,142
21,0.6239230632781982,707,142
21,0.7038681507110596,694,145
21,0.6242051124572754,700,142
21,0.688971996307373,694,142
21,0.6202449798583984,700,142
21,0.6285319328308105,700,151
21,0.6832320690155029,701,144
21,0.6450371742248535,705,142
21,0.6608850955963135,707,146
21,0.6211390495300293,694,142
21,0.6082680225372314,701,144
21,0.6025989055633545,694,142
21,0.6825129985809326,694,142
21,0.6533310413360596,696,142
21,0.6099090576171875,695,142
21,0.6756229400634766,697,151
21,0.6562752723693848,696,146
21,0.6093173027038574,698,146
21,0.6319060325622559,707,142
21,0.6204252243041992,707,151
21,0.8105900287628174,694,142
21,0.6042129993438721,698,146
21,0.6215348243713379,698,143
21,0.618593692779541,697,142
21,0.5928740501403809,694,142
21,0.5942280292510986,694,142
21,0.5928187370300293,694,145
21,0.5920960903167725,694,146
21,0.5976440906524658,707,142
21,0.5948069095611572,694,143
21,0.6355886459350586,697,145
21,0.5958938598632812,702,146
21,0.6210548877716064,698,148
21,0.7508339881896973,701,149
21,0.5953412055969238,694,146
21,0.6091141700744629,694,142
21,0.6583311557769775,701,144
21,0.5986559391021729,700,142
21,0.596703052520752,695,144
21,0.605334997177124,694,144
21,0.5954360961914062,699,143
21,0.5981192588806152,707,142
21,0.5934360027313232,694,144
21,0.5947520732879639,697,146
21,0.5934557914733887,694,142
21,0.6100850105285645,694,149
21,1.1812570095062256,697,146
21,0.7263870239257812,694,142
21,0.6749310493469238,700,142
21,0.7021369934082031,694,142
21,0.6245999336242676,705,144
21,0.6854591369628906,694,142
21,0.6060411930084229,705,142
21,0.59688401222229,694,143
21,0.6092748641967773,694,142
21,0.5951058864593506,698,142
21,0.5928628444671631,695,144
21,0.7571830749511719,694,142
21,0.6282188892364502,694,142
21,0.6833090782165527,709,142
21,0.629633903503418,698,142
21,0.6242659091949463,694,142
21,0.6571636199951172,711,144
21,0.6126441955566406,702,142
21,0.6157488822937012,694,142
21,0.5990681648254395,697,142
21,0.5927557945251465,694,143
21,0.5959160327911377,703,142
21,0.6012320518493652,701,151
21,0.6008970737457275,697,142
21,0.5941851139068604,697,143
21,0.5999529361724854,698,143
21,0.5921890735626221,694,143
21,0.5946710109710693,703,143
21,0.5916609764099121,697,143
21,0.5950603485107422,700,147
21,0.5921967029571533,696,143
21,0.5907750129699707,694,143
21,0.5967130661010742,694,143
21,0.6044590473175049,694,143
21,0.5936248302459717,694,142
21,0.5912511348724365,694,142
21,0.595167875289917,698,146
21,0.6151432991027832,696,144
21,0.6622490882873535,704,143
21,0.5941829681396484,694,148
21,0.5943639278411865,700,144
21,0.5999147891998291,695,145
21,0.5941026210784912,698,149
21,0.7353940010070801,698,143
21,0.6015071868896484,695,142
21,0.6104419231414795,704,142
21,0.6099579334259033,694,144
21,0.6795198917388916,696,142
21,0.6657290458679199,696,142
21,0.806082010269165,700,145
21,0.7514290809631348,694,143
21,0.6156048774719238,694,142
21,0.81272292137146,694,142
21,0.6019778251647949,704,142
21,0.5972521305084229,705,147
21,0.5941250324249268,703,142
21,0.6173360347747803,696,143
21,0.5932998657226562,697,143
21,0.6250581741333008,702,143
21,0.6940090656280518,694,144
21,0.6118957996368408,694,152
21,0.6146962642669678,694,144
21,0.6164617538452148,703,144
21,0.6364247798919678,698,144
21,0.6089210510253906,701,146
21,0.725985050201416,698,146
21,0.6091790199279785,698,144
21,0.5994219779968262,705,142
21,0.6076900959014893,697,143
21,0.6417200565338135,694,146
21,0.61617112159729,698,143
21,0.6119911670684814,694,142
21,0.6121809482574463,694,142
21,0.6374738216400146,701,145
21,0.6106841564178467,704,144
21,0.6064558029174805,695,145
21,0.6851701736450195,704,143
21,0.6107380390167236,701,143
21,0.6062138080596924,708,142
21,0.6024119853973389,697,142
21,0.5995399951934814,697,142
21,0.6464028358459473,698,146
21,0.603809118270874,706,142
21,0.6021060943603516,697,149
21,0.596653938293457,698,142
21,0.5938558578491211,700,142
21,0.5925421714782715,698,142
21,0.5912938117980957,697,147
21,0.5931839942932129,699,142
21,0.5970680713653564,694,146
21,0.5904510021209717,694,145
21,0.596613883972168,702,144
21,0.5988919734954834,696,145
21,0.6099691390991211,701,146
21,0.6890511512756348,694,143
21,0.6021740436553955,694,142
21,0.671273946762085,699,142
21,0.6294698715209961,697,144
21,0.6306650638580322,695,143
21,0.5936648845672607,694,143
21,0.8344643115997314,694,144
21,0.6983988285064697,694,142
21,0.6576650142669678,699,143
21,0.7560219764709473,705,143
21,0.6061267852783203,700,142
21,0.6092288494110107,704,143
21,0.5928177833557129,697,142
21,0.5991420745849609,695,144
21,0.5973591804504395,694,151
21,0.6001689434051514,710,144
21,0.5933270454406738,694,149
21,0.5939648151397705,694,148
21,0.5944151878356934,697,142
21,0.6627941131591797,707,143
21,0.6479508876800537,704,147
21,0.5919008255004883,694,143
21,0.5922980308532715,699,147
21,0.5959830284118652,702,142
21,0.593289852142334,696,142
21,0.5975301265716553,706,150
21,0.5979797840118408,707,143
21,0.5976662635803223,697,145
21,0.6297290325164795,700,143
21,0.7535617351531982,704,142
21,0.6075401306152344,704,148
21,0.6021811962127686,694,147
21,0.6042580604553223,694,144
21,0.6685011386871338,694,143
21,0.6146948337554932,700,147
21,0.615638017654419,708,143
21,0.659895658493042,694,142
21,0.6097550392150879,694,143
21,0.6166729927062988,694,148
21,0.6351840496063232,696,142
21,0.6026661396026611,701,143
21,0.6003210544586182,694,150
21,0.5981688499450684,694,142
21,0.5961000919342041,694,142
21,0.6082239151000977,695,144
21,0.6320226192474365,695,142
21,0.6734042167663574,697,145
21,0.6713547706604004,701,144
21,0.5938489437103271,696,142
21,0.5956859588623047,694,145
21,0.6169800758361816,699,144
21,0.7131290435791016,697,142
21,0.6300921440124512,705,142
21,0.6786108016967773,696,142
21,0.6383757591247559,694,147
21,0.7038578987121582,706,142
21,0.6028428077697754,694,147
21,0.8285720348358154,703,144
21,0.6009981632232666,695,148
21,0.7471590042114258,696,146
21,0.6141271591186523,694,146
21,0.5995049476623535,701,142
21,0.5945322513580322,696,144
21,0.5956778526306152,706,142
21,0.5941660404205322,696,142
21,0.5942819118499756,704,145
21,0.5921370983123779,701,143
21,0.5933690071105957,699,142
21,0.5979099273681641,694,144
21,0.5925860404968262,694,143
21,0.591310977935791,694,142
21,0.5943601131439209,698,142
21,0.6095740795135498,709,150
21,0.5945842266082764,695,144
21,0.592656135559082,694,144
21,0.5901839733123779,694,142
21,0.6301250457763672,694,143
21,0.71018385887146,694,145
21,0.5969841480255127,695,142
21,0.614408016204834,694,142
21,0.6249759197235107,702,142
21,0.7263529300689697,704,142
21,0.6336047649383545,694,143
21,0.6206600666046143,694,147
21,0.6808111667633057,698,142
21,0.636754035949707,700,142
21,0.6238579750061035,702,143
21,0.7201509475708008,698,142
21,0.5929248332977295,695,143
21,0.6857378482818604,694,142
21,0.6125509738922119,699,142
21,0.6121010780334473,697,144
21,0.6647930145263672,700,148
21,0.6281070709228516,694,143
21,0.6260628700256348,698,149
21,0.619225025177002,694,142
21,0.6732158660888672,699,149
21,0.5934319496154785,694,144
21,0.6559138298034668,694,144
21,0.6306889057159424,705,142
21,0.7365210056304932,700,143
21,0.6076879501342773,698,143
21,0.5940108299255371,697,142
21,0.6036102771759033,694,142
21,0.6157119274139404,696,146
21,0.6048970222473145,694,143
21,0.5931839942932129,695,148
21,0.5905551910400391,694,142
21,0.593372106552124,698,145
21,0.6080210208892822,694,142
21,0.6159260272979736,694,148
21,0.7773542404174805,698,143
21,0.630864143371582,696,142
21,0.728971004486084,699,142
21,0.6661348342895508,698,142
21,0.6103060245513916,696,143
21,0.591317892074585,694,145
21,0.6300768852233887,697,144
21,0.8458719253540039,694,143
21,0.6193630695343018,694,142
21,0.6843569278717041,702,144
21,0.606158971786499,700,142
21,0.6231119632720947,699,142
21,0.6283998489379883,697,143
21,0.7156510353088379,695,142
21,0.6250829696655273,694,144
21,0.6103601455688477,702,144
21,0.6084799766540527,698,144
21,0.6120870113372803,694,147
21,0.6197490692138672,701,143
21,0.6394519805908203,694,145
21,0.6141250133514404,695,142
21,0.6420679092407227,696,143
21,0.6184267997741699,694,143
21,0.6131370067596436,711,150
21,0.6414647102355957,694,145
21,0.6022350788116455,702,145
21,0.592458963394165,694,149
21,0.5955009460449219,694,143
21,0.5992591381072998,696,142
21,0.59415602684021,694,142
21,0.5999438762664795,694,142
21,0.5971088409423828,707,144
21,0.5931031703948975,697,143
21,0.5903339385986328,694,142
21,0.5963709354400635,694,148
21,0.5925261974334717,695,143
21,0.5911118984222412,696,143
21,0.5991230010986328,699,142
21,0.6184520721435547,699,147
21,0.6172921657562256,696,145
21,0.6064300537109375,703,145
21,0.5999250411987305,699,144
21,0.8045556545257568,702,143
21,0.599351167678833,696,142
21,0.5945389270782471,694,145
21,0.5929999351501465,694,142
21,0.6157529354095459,694,146
21,0.6224267482757568,697,142
21,0.7221481800079346,694,144
21,0.6039266586303711,699,142
21,0.6168410778045654,698,142
21,0.8297431468963623,695,153
21,0.62748122215271,696,144
21,0.6092159748077393,696,142
21,0.6040678024291992,694,142
21,0.6042909622192383,700,147
21,0.5953328609466553,696,142
21,0.6062841415405273,704,142
21,0.6091609001159668,699,142
21,0.6027340888977051,699,142
21,0.5931549072265625,696,142
21,0.6024181842803955,697,144
21,0.6063570976257324,694,143
21,0.5982272624969482,696,144
21,0.5970778465270996,694,144
21,0.5942897796630859,694,150
21,0.5936181545257568,695,142
21,0.6013860702514648,703,142
21,0.598473072052002,694,147
21,0.5937919616699219,694,150
21,0.6045379638671875,706,143
21,0.5972909927368164,700,142
21,0.5924868583679199,700,144
21,0.5926918983459473,699,152
21,0.5931289196014404,694,142
21,0.5944290161132812,695,146
21,0.6010689735412598,695,147
21,0.6049120426177979,698,145
21,0.6501829624176025,694,142
21,0.6025547981262207,698,142
21,0.600161075592041,695,142
21,0.5942490100860596,698,142
21,0.6016991138458252,698,143
21,0.6017739772796631,700,143
21,0.5907561779022217,694,146
21,0.5953848361968994,698,146
21,0.6050271987915039,704,142
21,0.5947158336639404,696,144
21,0.6005070209503174,694,142
21,0.5948801040649414,694,145
21,0.6249721050262451,697,144
21,0.595081090927124,700,144
21,0.5892729759216309,695,142
21,0.5956337451934814,706,142
21,0.5989871025085449,697,144
21,0.593925952911377,694,143
21,0.5992748737335205,694,149
21,0.7161979675292969,695,143
21,0.7438712120056152,699,142
21,0.592681884765625,694,143
21,0.6462690830230713,696,144
21,0.6002919673919678,707,142
21,0.6013181209564209,695,147
21,0.5943632125854492,694,146
21,0.5933880805969238,699,145
21,0.5991158485412598,701,144
21,0.594365119934082,695,142
21,0.5976271629333496,695,145
21,0.5998656749725342,698,142
21,0.5926570892333984,694,142
21,0.6025209426879883,702,148
21,0.592365026473999,694,147
21,0.5936441421508789,698,142
21,0.5913429260253906,694,143
21,0.5911979675292969,694,146
21,0.5960838794708252,704,148
21,0.5934810638427734,694,144
21,0.5954103469848633,694,144
21,0.608583927154541,701,147
21,0.59657883644104,700,146
21,0.5934162139892578,700,142
21,0.5907242298126221,694,147
21,0.6004118919372559,695,148
21,0.599268913269043,705,143
21,0.6031999588012695,704,148
21,0.5998358726501465,697,143
21,0.6145520210266113,703,142
21,0.6594178676605225,694,142
21,0.6106839179992676,705,142
21,0.63173508644104,699,145
21,0.6160550117492676,698,142
21,0.6021311283111572,701,142
21,0.6024959087371826,696,142
21,0.6169319152832031,694,143
21,0.6508429050445557,694,142
21,0.609652042388916,706,142
21,0.6805682182312012,697,142
21,0.6173229217529297,698,142
21,0.6226587295532227,698,144
21,0.727128267288208,698,143
21,0.6882591247558594,694,142
21,0.6278748512268066,698,147
21,0.6099028587341309,694,148
21,0.6144819259643555,698,143
21,0.6196668148040771,694,146
21,0.6027939319610596,697,142
21,0.6179251670837402,694,142
21,0.6120491027832031,694,142
21,0.6076259613037109,696,147
21,0.597707986831665,694,149
21,0.6033408641815186,704,144
21,0.5924239158630371,694,142
21,0.5923280715942383,696,144
21,0.5932857990264893,698,142
21,0.5922679901123047,698,146
21,0.5962467193603516,702,145
21,0.6549460887908936,695,144
21,0.6045758724212646,697,143
21,0.6119849681854248,694,143
21,0.59893798828125,694,142
21,0.6297237873077393,697,145
21,0.6101949214935303,703,146
21,0.6343929767608643,703,146
21,0.5949885845184326,694,142
21,0.6036028861999512,695,149
21,0.6014630794525146,698,146
21,0.6293890476226807,694,142
21,0.6029689311981201,698,147
21,0.6070601940155029,696,143
21,0.596066951751709,694,149
21,0.6039168834686279,701,143
21,0.5989089012145996,694,143
21,0.5995519161224365,694,144
21,0.6140072345733643,708,144
21,0.6868820190429688,697,146
21,0.6108269691467285,694,142
21,0.6621561050415039,696,143
21,0.6457738876342773,694,142
21,0.6002328395843506,699,148
21,0.5935540199279785,697,148
21,0.589820146560669,695,149
21,0.6112618446350098,694,142
21,0.599611759185791,694,142
21,0.7358598709106445,698,142
21,0.7005167007446289,697,142
21,0.5941128730773926,694,145
21,0.6375381946563721,697,142
21,0.5987348556518555,701,147
21,0.597980260848999,697,142
21,0.5936610698699951,697,144
21,0.5981218814849854,697,142
21,0.5927250385284424,697,142
21,0.5926449298858643,695,143
21,0.5892989635467529,694,144
21,0.5962731838226318,704,147
21,0.5890309810638428,694,145
21,0.5902228355407715,698,144
21,0.5957729816436768,694,145
21,0.6096436977386475,705,142
21,0.5944602489471436,699,142
21,0.5894308090209961,694,142
21,0.5916872024536133,699,144
21,0.5883400440216064,694,142
21,0.6033070087432861,694,142
21,0.5948977470397949,701,142
21,0.5949749946594238,698,143
21,0.5919947624206543,697,143
21,0.6064310073852539,702,142
21,0.5986418724060059,694,149
21,0.5983591079711914,705,143
21,0.5919790267944336,695,142
21,0.6338696479797363,698,144
21,0.6674799919128418,694,144
21,0.5907258987426758,694,143
21,0.5967080593109131,698,142
21,0.6060171127319336,694,149
21,0.5924882888793945,695,142
21,0.6529369354248047,694,142
21,0.593132734298706,694,143
21,0.5943059921264648,695,143
21,0.596019983291626,703,142
21,0.5926332473754883,694,142
21,0.5986120700836182,694,145
21,0.5939908027648926,696,147
21,0.5970747470855713,706,142
21,0.5933449268341064,699,146
21,0.5993292331695557,698,142
21,0.5922849178314209,694,143
21,0.6007659435272217,709,143
21,0.5929391384124756,697,151
21,0.5908119678497314,694,146
21,0.6090660095214844,697,143
21,0.5940079689025879,698,144
21,0.6190228462219238,698,144
21,0.6047418117523193,694,144
21,0.5915601253509521,694,144
21,0.5992162227630615,706,143
21,0.6278409957885742,697,143
21,0.7529127597808838,699,142
21,0.6819608211517334,708,147
21,0.6067252159118652,702,144
21,0.644024133682251,696,148
21,0.6361079216003418,707,142
21,0.6430709362030029,694,143
21,0.8640618324279785,698,142
21,0.6034390926361084,694,144
21,0.6384730339050293,695,145
21,0.6241967678070068,694,142
21,0.601625919342041,694,142
21,0.5966730117797852,698,142
21,0.593238115310669,695,142
21,0.5960559844970703,702,146
21,0.5929718017578125,694,143
21,0.5930130481719971,694,146
21,0.5929057598114014,695,142
21,0.5990588665008545,694,146
21,0.5930907726287842,698,143
21,0.5955471992492676,694,143
21,0.5991671085357666,695,142
21,0.5923237800598145,694,142
21,0.5924451351165771,697,146
21,0.5927927494049072,696,142
21,0.5909790992736816,697,147
21,0.5971357822418213,694,142
21,0.5910220146179199,695,146
21,0.5948920249938965,704,143
21,0.5913548469543457,698,146
21,0.5976879596710205,696,145
21,0.6006639003753662,699,143
21,0.5945909023284912,695,142
21,0.5953710079193115,704,144
21,0.597632884979248,694,144
21,0.590285062789917,694,148
21,0.5899388790130615,694,142
21,0.6128079891204834,702,142
21,0.6503491401672363,694,143
21,0.6043951511383057,700,145
21,0.5963537693023682,694,142
21,0.6001369953155518,697,143
21,0.600264310836792,694,143
21,0.5940220355987549,694,142
21,0.6016209125518799,702,148
21,0.5910477638244629,696,143
21,0.5923898220062256,697,142
21,0.5896661281585693,694,148
21,0.5942151546478271,701,144
21,0.5911741256713867,697,146
21,0.602200984954834,696,143
21,0.5972201824188232,694,143
21,0.594304084777832,702,147
21,0.588782787322998,695,143
21,0.5928847789764404,700,145
21,0.5924878120422363,694,143
21,0.6030077934265137,696,149
21,0.5922520160675049,699,142
21,0.7866637706756592,701,143
21,0.6784617900848389,694,145
21,0.6218447685241699,697,145
21,0.6273317337036133,695,144
21,0.5972959995269775,707,146
21,0.5892171859741211,694,143
21,0.5920870304107666,694,142
21,0.5946922302246094,704,143
21,0.5961689949035645,706,147
21,0.5980780124664307,694,143
21,0.5902111530303955,694,142
21,0.5959599018096924,701,143
21,0.5998971462249756,703,143
21,0.6032130718231201,699,142
21,0.5939602851867676,696,142
21,0.593073844909668,697,143
21,0.600970983505249,697,149
21,0.5922360420227051,694,143
21,0.5920031070709229,694,142
21,0.5925970077514648,700,146
21,0.5921511650085449,699,145
21,0.5926768779754639,697,143
21,0.6029360294342041,709,148
21,0.6232399940490723,701,151
21,0.6132230758666992,700,142
21,0.690593957901001,694,147
21,0.6405527591705322,694,143
21,0.6096258163452148,695,144
21,0.5964961051940918,694,147
21,0.6865630149841309,694,142
21,0.6608250141143799,696,142
21,0.6433520317077637,694,147
21,0.6323831081390381,694,146
21,0.662092924118042,696,143
21,0.6087439060211182,697,142
21,0.601801872253418,694,151
21,0.6126573085784912,694,144
21,0.5954749584197998,694,142
21,0.5914900302886963,695,144
21,0.5912401676177979,694,145
21,0.5898737907409668,694,142
21,0.6073141098022461,698,142
21,0.6776409149169922,701,142
21,0.6544709205627441,698,144
21,0.5950560569763184,698,142
21,0.6342568397521973,695,142
21,0.6405379772186279,694,142
21,0.5950920581817627,696,149
21,0.5951721668243408,704,143
21,0.6280698776245117,694,142
21,0.7208478450775146,697,149
21,0.7547450065612793,698,143
21,0.646475076675415,694,142
21,0.7741248607635498,694,144
21,0.6008529663085938,700,142
21,0.5911440849304199,694,142
21,0.6799309253692627,697,142
21,0.734126091003418,702,144
21,0.6066789627075195,695,152
21,0.5933511257171631,694,144
21,0.5908279418945312,694,143
21,0.6000900268554688,699,144
21,0.5950798988342285,699,145
21,0.5971980094909668,695,148
21,0.5935947895050049,700,144
21,0.605618953704834,697,142
21,0.5946519374847412,698,146
21,0.5927081108093262,696,143
21,0.591101884841919,695,144
21,0.5920379161834717,695,142
21,0.6285090446472168,694,142
21,0.6906087398529053,701,142
21,0.6532599925994873,695,142
21,0.6579101085662842,695,142
21,0.6378629207611084,694,144
21,0.6095421314239502,698,143
21,0.6035170555114746,694,142
21,0.6309528350830078,695,142
21,0.6077761650085449,694,143
21,0.6025400161743164,694,146
21,0.5986261367797852,695,145
21,0.6144700050354004,697,145
21,0.6026310920715332,699,146
21,0.6036539077758789,698,144
21,0.5967960357666016,699,146
21,0.5918242931365967,694,144
21,0.6136329174041748,700,142
21,0.7253508567810059,702,145
21,0.591886043548584,694,144
21,0.5996880531311035,694,142
21,0.5948789119720459,701,142
21,0.5951910018920898,699,143
21,0.5924699306488037,694,144
21,0.593712329864502,695,142
21,0.5957019329071045,699,149
21,0.5900938510894775,694,145
21,0.5992870330810547,707,142
21,0.5976870059967041,695,143
21,0.6115460395812988,700,142
21,0.5913469791412354,694,145
21,0.7578458786010742,701,144
21,0.7009530067443848,697,145
21,0.609752893447876,694,143
21,0.6444599628448486,698,143
21,0.5935511589050293,697,142
21,0.5976049900054932,694,145
21,0.5912430286407471,694,143
21,0.5940530300140381,696,142
21,0.5945861339569092,698,143
21,0.5917398929595947,695,142
21,0.5931708812713623,698,144
21,0.5932302474975586,697,142
21,0.5934658050537109,698,142
21,0.6020560264587402,703,144
21,0.5910720825195312,694,142
21,0.5907392501831055,694,145
21,0.5901060104370117,694,143
21,0.5949277877807617,702,142
21,0.5921430587768555,694,142
21,0.5928659439086914,698,142
21,0.5919857025146484,696,144
21,0.5998108386993408,700,142
21,0.5917139053344727,697,142
21,0.5999109745025635,707,145
21,0.5934650897979736,698,142
21,0.5931887626647949,700,143
21,0.592994213104248,699,142
21,0.594141960144043,694,142
21,0.5913810729980469,694,145
21,0.5998721122741699,696,142
21,0.5929360389709473,695,142
21,0.5947351455688477,697,144
21,0.5920681953430176,694,142
21,0.5961389541625977,696,147
21,0.5979669094085693,703,146
21,0.5931789875030518,694,148
21,0.5977687835693359,704,142
21,0.6040599346160889,699,148
21,0.5982909202575684,707,142
21,0.5938413143157959,695,142
21,0.7036459445953369,696,146
21,0.6025660037994385,695,145
21,0.6064090728759766,694,144
21,0.629990816116333,699,144
21,0.6126587390899658,694,149
21,0.6960420608520508,694,142
21,0.6086499691009521,694,143
21,0.6279139518737793,694,142
21,0.7443408966064453,695,142
21,0.6326150894165039,699,143
21,0.6146678924560547,695,146
21,0.5921080112457275,697,150
21,0.5937318801879883,698,145
21,0.6080670356750488,701,142
21,0.5958588123321533,704,144
